book_id,author_id,category_id,cover,created_at,description,is_free,is_member_only,is_published,isbn,price,publish_date,publisher,rating,read_count,tags,title,updated_at,word_count
95,88,1,95_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787553755175,0,2016-01-19T16:00:00+00:00,江苏凤凰科学技术出版社,0,0,,肠子的小心思（好污好欢乐，雷萌有粑粑的味道，慎入！！）,2026-01-11 17:16:58,91728
96,89,1,96_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2023-02-27T16:00:00+00:00,浙江教育出版社,0,0,,芯片简史,2026-01-11 17:16:58,130723
97,90,1,97_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787521731583,0,2021-08-31T16:00:00+00:00,中信出版集团,0,0,,贪婪的多巴胺（新世代独立图书奖。脑科学家大卫·伊格曼&神经学家维兰努亚·拉玛钱德朗推荐。用通俗的语言、鲜活的案例讲述多巴胺如何影响人的情绪、行为和习惯）,2026-01-11 17:16:58,51314
98,91,1,98_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787505747012,0,2019-08-09T16:00:00+00:00,北京：中国友谊出版公司,0,0,,追寻记忆的痕迹：新心智科学的开创历程（诺贝尔奖得主埃里克•坎德尔自传，果壳网副总编吴欧、中科院院士蒲慕明倾情推荐。）,2026-01-11 17:16:58,173955
99,92,1,99_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787559813442,0,2019-02-22T16:00:00+00:00,广西师范大学出版社,0,0,,饮食的迷思：关于营养、健康和遗传的科学真相（拒绝盲目跟风，活出自己的健康）,2026-01-11 17:16:58,113167
100,93,1,100_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2010-11-16T16:00:00+00:00,,0,0,,魔鬼出没的世界,2026-01-11 17:16:58,135579
101,94,4,101_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2013-05-31T16:00:00+00:00,中华书局,0,0,,了凡四训--中华人生智慧经典,2026-01-11 17:16:58,23063
102,95,4,102_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2007-12-31T16:00:00+00:00,中国发展出版社,0,0,,人性的弱点全集,2026-01-11 17:16:58,90206
103,96,4,103_cover.xhtml,2026-01-11 17:16:58,,true,false,true,,0,2010-12-24,,0,0,,人生中不可不想的事,2026-01-11 17:16:58,128067
104,97,4,104_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2019-10-31T16:00:00+00:00,浙江人民出版社,0,0,,人生十二法则,2026-01-11 17:16:58,67074
105,98,4,105_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2011-08-07T16:00:00+00:00,中央编译出版社,0,0,,人生的智慧,2026-01-11 17:16:58,48819
106,99,4,106_cover.png,2026-01-11 17:16:58,,true,false,true,,0,2020-10-12,,0,0,,卓有成效的管理者(珍藏版),2026-01-11 17:16:58,109839
107,100,4,107_cover.jpeg,2026-01-11 17:16:58,,true,false,true,7800734765,0,2009-10-09T16:00:00+00:00,,0,0,,基业长青(珍藏版),2026-01-11 17:16:58,79963
108,101,4,108_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2022-08-09T16:00:00+00:00,,0,0,,始于极限：女性主义往复书简（知名女性主义学者×叛逆人气作家：我们要付出多少代价，才能活出想要的人生？一场始于矛盾与冲突，通往理解与改变的对话，围绕12大主题畅谈女性的纠葛与困境）,2026-01-11 17:16:58,117322
109,102,4,109_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2014-02-28T16:00:00+00:00,,0,0,,小狗钱钱,2026-01-11 17:16:58,85583
110,103,4,110_cover.jpg,2026-01-11 17:16:58,,true,false,true,9787508640099,0,2021-03-15,中信出版社,0,0,,当下的力量（珍藏版）,2026-01-11 17:16:58,59508
111,104,4,111_cover.jpg,2026-01-11 17:16:58,人们对影响力的运用存在于社会的每个角落，当一个要求用不同的方式提出来时，你的反应就会不知不觉地从负面抵抗变成积极合作，你为什么会说“是”，这一转变中究竟蕴涵着怎样的心理策略？《影响力》这本妙趣横生的书将会告诉你。,true,false,true,9787500432180,0,2001-12-01,中国社会科学出版社,0,0,,影响力,2026-01-11 17:16:58,43435
112,105,4,112_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2020-06-30T16:00:00+00:00,上海文艺出版社,0,0,,把自己作为方法：与项飙谈话【牛津大学社会人类学教授项飙，从个人经历切入，回应当下年轻人的精神困境，追索80年代、阶层流动、大学教育、民族与民粹、中国意识等社会议题的新答案】,2026-01-11 17:16:58,138185
113,106,4,113_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2015-08-23T16:00:00+00:00,海南出版社,0,0,,次第花开（希阿荣博堪布为你揭开藏人精神保持愉悦的秘密 陈坤、张静初、马未都、何东、程然推荐） (扎西持林丛书),2026-01-11 17:16:58,80263
114,107,4,114_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2021-06-12T16:00:00+00:00,,0,0,,沟通的方法,2026-01-11 17:16:58,75850
115,108,4,115_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2022-06-30T16:00:00+00:00,,0,0,,看不见的女性（女性生存艰难的铁证和成因，都在这本书里。一个全世界一半人口被无视、被消声的故事，全方位揭露遍布日常的隐形歧视，“掌握数据的波伏瓦”彻底更新你的性别思维，获麦肯锡商业图书奖）,2026-01-11 17:16:58,103601
116,109,4,116_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2021-08-12,,0,0,,管理的实践（珍藏版）,2026-01-11 17:16:58,160771
117,110,4,117_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787210096528,0,2017-10-31T16:00:00+00:00,南昌：江西人民出版社,0,0,,终身成长（重新定义成功的思维模式，美国亚马逊心理畅销书在榜10年，被无数次引用的成功学观点！）,2026-01-11 17:16:58,105672
118,111,4,118_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2020-08-31T16:00:00+00:00,,0,0,,作家榜经典：自卑与超越（樊登博士力荐！超越自卑就能内心强大！心理学封神之作，2020全新未删节珍藏版） (大星作家榜经典文库),2026-01-11 17:16:58,55484
119,112,4,119_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787115543424,0,2020-08-31T16:00:00+00:00,人民邮电出版社,0,0,,认知觉醒：开启自我改变的原动力（当你认知觉醒，何惧焦虑迷茫！畅销书《反本能》作者卫蓝激赏力荐！）,2026-01-11 17:16:58,53928
120,113,8,120_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2017-01,广西师范大学出版社,0,0,,世界哲学史,2026-01-11 17:16:58,115019
121,114,8,121_cover.jpeg,2026-01-11 17:16:58,<div><div>当代大哲学家冯友兰先生于1947年在美国宾夕法尼亚大学受聘担任讲座教授，讲授中国哲学史，其英文讲稿后经整理写成《中国哲学简史》，于1948年由美国著名出版公司麦克米兰出版。此书一出，立即成为西方人了解和学习中国哲学的超级入门书。其后又有法文、意大利文、西班牙文、南斯拉夫文、日文等译本出版，五十多年来，一直是世界各大学中国哲学的通用教材，在西方影响很大。在很长的一段时间里，此书没有中文本。直到20世纪80年代，本书才由冯友兰先生的学生第一次根据英文本译成中文，由北京大学出版社于1985年出版，首版印刷十万册，很快售罄，成为当时学术界的大畅销书。可以说，本书是了解中国哲学的首选读本。</div><div>本书是冯友兰先生哲学与思想融铸的结晶。以一本篇幅有限的哲学学生专著，打通古今中外的相关知识，其中充满睿智与哲人洞见。特别是作者对现实问题的关怀，颇具“读书不忘救国，救国不忘读书”的大家风范。本书对于今日中国的读者，不失为一本教益丰厚的文化经典。</div></div>,true,false,true,9787108030795,0,,生活·读书·新知三联书店,0,0,,中国哲学简史,2026-01-11 17:16:58,15
122,98,8,122_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2011-08-07T16:00:00+00:00,中央编译出版社,0,0,,人生的智慧,2026-01-11 17:16:58,48819
123,115,8,123_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2015-04-01,哈尔滨出版社,0,0,,作为意志和表象的世界,2026-01-11 17:16:58,37818
124,116,8,124_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2011-04-30T16:00:00+00:00,辽宁教育出版社,0,0,,哲学家们都干了些什么?,2026-01-11 17:16:58,173634
125,117,8,125_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2013-03-31T16:00:00+00:00,,0,0,,哲学的故事【让深奥的哲学立刻生动起来!上市首年连续再版22次，迅速译成18种语言，掀起全球哲学热潮】,2026-01-11 17:16:58,64239
126,118,8,126_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2014-07-14T16:00:00+00:00,,0,0,,大问题：简明哲学导论,2026-01-11 17:16:58,71727
127,119,8,127_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2010-12-06,,0,0,,存在与时间,2026-01-11 17:16:58,0
128,120,8,128_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2018-11-06,北京联合出版公司,0,0,,存在主义咖啡馆：自由、存在和杏子鸡尾酒,2026-01-11 17:16:58,93603
129,121,8,129_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2012-08-31T16:00:00+00:00,,0,0,,悉达多 (黑塞作品集),2026-01-11 17:16:58,71115
130,122,8,130_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2019-03-12,上海译文出版社,0,0,,悲剧的诞生:尼采美学文选,2026-01-11 17:16:58,40025
131,123,8,131_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787544728591,0,2012-06-30T16:00:00+00:00,中国人民大学出版社,0,0,,查拉图斯特拉如是说 (译林人文精选),2026-01-11 17:16:58,27412
132,124,8,132_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2019-03-05,上海译文出版社,0,0,,理想国(译文经典),2026-01-11 17:16:58,67024
133,125,8,133_cover.jpeg,2026-01-11 17:16:58,"这部著作是对知识的清洗和质疑。 
它把“自然”的一个片断交还给历史，改造了疯癫，即把我们当作医学现象的东西变成了一种文明现象。……实际上，福柯从未界定疯癫；疯癫并不是认识对象，其历史需要重新揭示；可以说，它不过是这种认识本身；疯癫不是一种疾病，而是一种随时间而变的异己感；福柯从未把疯癫当作一种功能现实，在他看来，它纯粹是理性与非理性，观看者与被观看者相结合所产生的效应。 
疯癫不是一种自然对象，而是一种文明产物。没有把这种现象说成疯癫并加以迫害的各种文化的历史，就不会有疯癫的历史。",true,false,true,,0,2011-05-04T16:00:00+00:00,,0,0,,疯癫与文明,2026-01-11 17:16:58,55534
134,126,8,134_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2011-06-30T16:00:00+00:00,中国人民大学出版社,0,0,,纯粹理性批判(注释本),2026-01-11 17:16:58,153324
135,127,8,135_cover.jpg,2026-01-11 17:16:58,,true,false,true,9787521752472,0,2023-08-15T16:00:00+00:00,中信出版集团,0,0,,苏菲的世界（漫画版）,2026-01-11 17:16:58,235
136,128,8,136_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2007-09-30T16:00:00+00:00,北京出版社,0,0,,西方哲学史 (西方经典悦读),2026-01-11 17:16:58,71953
137,129,8,137_cover.jpeg,2026-01-11 17:16:58,《西方哲学史》是一部系统讲解西方哲学史的大学教材。与国内现有的同类教材相比，《西方哲学史》的最大特点就在于突出西方哲学思想发展演进的内在脉络和精神实质，将哲学史看作是哲学思想在历史过程中自身演进的逻辑结果，力图把不同时空背景中呈现出来的各个哲学派别和各种哲学思想当作一个有机联系的整体来加以把握；在内容上分为六章，即古希腊罗马哲学、中世纪基督教哲学、16-18世纪西欧哲学、18世纪法国哲学、德国古典哲学、近代哲学的终结及向现代哲学的过渡，章与章之间的承启转化都表现出一种逻辑的必然性和历史的合理性；思路清晰严谨，资料丰富翔实，文字顺达优美，融深邃的思辨和广博的知识于一体，是引导大学生和哲学爱好者探究西方哲学堂奥的难得向导，适合高等院校哲学专业学生及广大社会读者学习使用。,true,false,true,,0,2014-03-25T16:00:00+00:00,,0,0,,西方哲学史,2026-01-11 17:16:58,23508
138,130,8,138_cover.jpg,2026-01-11 17:16:58,,true,false,true,,0,2016-11-19T16:00:00+00:00,,0,0,,西方哲学史讲演录,2026-01-11 17:16:58,25005
139,125,8,139_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2011-05-04T16:00:00+00:00,,0,0,,规训与惩罚,2026-01-11 17:16:58,52700
140,131,7,140_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2022-12-31T16:00:00+00:00,,0,0,,不原谅也没关系,2026-01-11 17:16:58,94807
141,101,7,141_cover.jpeg,2026-01-11 17:16:58,"【微信读书全网独家首发】
“没有比生命更重要的价值，女性主义的思想是‘活下去的思想’”。
日本女性主义理论第一人、《从零开始的女性主义》作者上野千鹤子，从国家、民族、暴力的全新角度考察女性主义的集大成之作。
“对于那些想要平淡的日常，希望明天也能像今天一样活着的女人来说，英雄主义就是敌人。”
战争究竟有什么样的吸引力？
女性能和男性一样成为士兵吗？
女性主义所追求的平等是女性也要和男性一样参战吗？
9·11事件揭开了21世纪的帷幕，历经了少有的“战争与破坏的20世纪”后，我们又在新世纪目睹了如此不近情理的暴力。而在国家与暴力的新的结合之中，又增加了性别这一变量。我们不得不面对“男女共同参与暴力”这一难题。
《为了活下去的思想》是日本女性主义理论先驱上野千鹤子，围绕国家、暴力、性别等议题进行思考的总结式作品。她从本世纪的9·11事件开始，追溯到上世纪的慰安妇诉讼以及之后爆发的海湾战争，在这些暴力事件中，思考性别这一不确定因素在国家和暴力体系的新构成中是如何发挥作用的。她发出了“逃出去，活下去！”的呼号，进一步确认与阐释了“女性主义是让弱者以弱者的姿态受到尊重的思想。”
本书是上野千鹤子继",true,false,true,,0,2022-10-31T16:00:00+00:00,北京联合出版公司,0,0,,为了活下去的思想,2026-01-11 17:16:58,75722
142,132,7,142_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787559445148,0,2020-03-31T16:00:00+00:00,江苏凤凰文艺出版社,0,0,,乌合之众：大众心理研究（畅销125年纪念版）【群体心理学开山之作，社会心理学必读经典，当之无愧的百年经典名著。完整全译本，流畅翻译，精美插图，新锐设计】,2026-01-11 17:16:58,28368
143,133,7,143_cover.jpeg,2026-01-11 17:16:58,,true,false,true,9787553522838,0,2021-05-31T16:00:00+00:00,上海文化出版社,0,0,,也许你该找个人聊聊（继《蛤蟆先生去看心理医生》之后，又一个关于心理咨询的动人故事；美国心理学泰斗欧文·亚隆推荐，知名心理学者李松蔚审校并作序）,2026-01-11 17:16:58,170661
144,134,7,144_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2020-06-30T16:00:00+00:00,,0,0,,从玫瑰到枪炮：心理学实证研究社会关系(《社会心理学》作者戴维•迈尔斯酝酿多年，打破传统之作！以模块化的形式展现硬核“知识”，揭示日常生活中的社会心理现象。美国心理学协会前主席菲利普•津巴多、清华大学心理学系主任彭凯平教授联袂推荐！) (探索社会心理学丛书),2026-01-11 17:16:58,112902
145,101,7,145_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2023-05-04T16:00:00+00:00,,0,0,,厌女（增订本）（上野千鹤子经典代表作！女性主义者就是意识到厌女症而决意与之斗争的人。千万读者的女性主义启蒙书。）读客,2026-01-11 17:16:58,108899
146,135,7,146_cover.jpeg,2026-01-11 17:16:58,"<p class=""description"">《心理学与生活》是美国斯坦福大学多年来使用的教材，也是在美国许多大学里推广使用的经典教材，被ETS推荐为GRE心理学专项考试的主要参考用书，还是被许多国家大学的“普通心理学”课程选用的教材。这本教科书写作流畅，通俗易懂，深入生活，把心理学理论与知识联系人们的日常生活与工作，使它同样也成为一般大众了解心理学与自己的极好读物。<br>作为一本包含着丰富的教育思想和独特教学方法的成熟教材，原书中所有元素——如由600余条词汇及解释组成的“专业术语表”，2000余条“参考文献”，以及近1000条的“人名和主题索引”等等，对于教学、研究和学习都十分宝贵，此中译本完整地翻译和保留了这些资料。</p>",true,false,true,9787115111302,0,2003-10-14T16:00:00+00:00,人民邮电出版社,0,0,,心理学与生活,2026-01-11 17:16:58,10353
147,136,7,147_cover.jpg,2026-01-11 17:16:58,我们经常性地遭受情绪创伤，如同经常性地遭受身体创伤。失败、内疚、拒绝和丧失就像偶尔擦伤胳膊和拉伤肌肉一样，成了我们生活的一部分。但是，当我们自然而然包扎伤口或者冰敷扭伤的脚踝时，对大多数人来说，应对情绪伤害的急救箱却空空如也——它根本就不存在！结果就是，情绪伤害只要还没有严重到需要专业人士的帮助，我们就会放任不管，从而使我们感觉糟糕的时间比我们应当感到的延长很多。,true,false,true,,0,2015-08-01,上海社会科学院出版社,0,0,,情绪急救:应对各种日常心理伤害的策略与方法,2026-01-11 17:16:58,45637
148,137,7,148_cover.jpeg,2026-01-11 17:16:58,,true,false,true,,0,2009-11-30T16:00:00+00:00,ZHLCN,0,0,,拖延心理学【豆瓣拖延小组的镇组之宝】 (湛庐文化•心视界),2026-01-11 17:16:58,116177
149,138,7,149_cover.jpeg,2026-01-11 17:16:59,,true,false,true,9787550238909,0,2020-04-30T16:00:00+00:00,北京：北京联合出版公司,0,0,,热锅上的家庭： 家庭问题背后的心理真相（樊登读书会收听量破2000万。豆瓣8.7高分力推！重新定义心理治疗，颠覆对家庭的认识！后浪出品）,2026-01-11 17:16:59,102714
150,139,7,150_cover.jpg,2026-01-11 17:16:59,,true,false,true,,0,2011/7/14 20:04,上海译文出版社,0,0,,爱的艺术,2026-01-11 17:16:59,29193
151,140,7,151_cover.jpeg,2026-01-11 17:16:59,本书提供了一整套奠基于荣格心理学和东方哲学的深度占星方法，目的在于帮助读者运用占星学来认识个体在宇宙中的生命轨迹，从而达成个人的转化，并促进灵性与心理上的成长。这种崭新的占星途径与传统预测导向的占星学截然不同，它是奠基于业力法则和自我转化驱力之上的，特别强调土星、天王星、海王星与冥王星在转化业力上的重要性，而且把所有的占星技巧都用于促进个人成长的面向上。凡是对自我认识和灵性成长有兴趣的读者，一定能从本书中获得中肯而实用的建议。,true,false,true,,0,2013-04-03T16:00:00+00:00,,0,0,,生命的轨迹：深度心理分析手册,2026-01-11 17:16:59,68754
152,141,7,152_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2011-08-27T16:00:00+00:00,,0,0,,社会心理学,2026-01-11 17:16:59,92538
153,142,7,153_cover.jpg,2026-01-11 17:16:59,《社会性动物》是美国社会心理学家艾略特·阿伦森 [Elliot Aronson 1932.01.09]出版的一本社会心理学的著作，它被称为“美国社会心理学的《圣经》”（Revue des QuestionsScientifiques的评价）。本书从1972年出版第一版以来，在世界范围内畅销数千万册，是社会心理学领域内最具影响的著作。作者艾略特·阿伦森是美国心理学会110年历史上唯一一位获得所有三项大奖的心理学家：杰出研究奖（1999年）、杰出教学奖（1980年）和杰出著作奖（1975年）。,true,false,true,,0,2011-01-21,,0,0,,社会性动物,2026-01-11 17:16:59,57444
154,143,7,154_cover.jpg,2026-01-11 17:16:59,,true,false,true,9787514205039,0,2018-09-30,印刷工业出版社,0,0,,自控力,2026-01-11 17:16:59,56604
155,144,7,155_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2020-07-31T16:00:00+00:00,天津人民出版社,0,0,,蛤蟆先生去看心理医生,2026-01-11 17:16:59,69257
156,145,7,156_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2020-03-31T16:00:00+00:00,,0,0,,这才是心理学：看穿伪科学的批判性思维（第11版，中文版）,2026-01-11 17:16:59,106856
157,146,7,157_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,0101-01-01T00:00:00+00:00,民主与建设出版社·后浪,0,0,,金钱心理学：财富、人性和幸福的永恒真相,2026-01-11 17:16:59,101642
158,2,9,158_cover.jpg,2026-01-11 17:16:59,,true,false,true,,0,2015,,0,0,,一个无政府主义者的意外死亡,2026-01-11 17:16:59,5005
159,147,9,159_cover.css,2026-01-11 17:16:59,,true,false,true,,0,2019-07-31T16:00:00+00:00,鹭江出版社,0,0,,中央帝国的军事密码：我们反对战争，但又必须了解战争,2026-01-11 17:16:59,123223
160,148,9,160_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2023-07-01T19:54:52+00:00,,0,0,,人地之间：中国增长模式下的城乡土地改革,2026-01-11 17:16:59,145
161,149,9,161_cover.jpeg,2026-01-11 17:16:59,"<div>
<p style=""font-weight: 600; font-family: 'Helvetica','Arial','sans-serif'; font-size: 13px"">    人生的意义，人们向往的自由和公平的价值，人类文明的复杂冲突与未来趋势……这些让你困惑的大小问题，过去也困扰过韦伯、尼采、萨特等杰出的头脑。他们尽最大努力做出阐释，为后人提供了宝贵的思想标识。</p>
<p style=""font-weight: 600; font-family: 'Helvetica','Arial','sans-serif'; font-size: 13px"">    在这部讲义里，刘擎介绍了现代视域下的19位思想大家，广泛而系统地讨论工具理性的利弊，如何面对虚无主义，消费主义对人的异化，财富分配的公平正义和全球化等议题。</p>
<p style=""font-weight: 600; font-family: 'Helvetica','Arial','sans-serif'; font-size: 13px"">    思想不惑，精神明亮。你将在这19位大家的生平故",true,false,true,,0,2021-01-17T16:00:00+00:00,新星出版社,0,0,,刘擎西方现代思想讲义,2026-01-11 17:16:59,173723
162,150,9,162_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2020-12-31T16:00:00+00:00,浙江人民出版社,0,0,,制内市场：中国国家主导型政治经济学（中国问题专家、高层智库郑永年权威解读，中国经济2020年如何实现超预期增长，突破百万亿元大关）,2026-01-11 17:16:59,153754
163,151,9,163_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2010-08-31T16:00:00+00:00,上海译文出版社,0,0,,动物农场 (译文经典),2026-01-11 17:16:59,52392
164,152,9,164_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2016-03-31T16:00:00+00:00,江苏文艺出版社,0,0,,华杉讲透《孙子兵法》(读客熊猫君出品。企业家狂热追捧！这回彻底读懂孙子兵法！),2026-01-11 17:16:59,77256
165,153,9,165_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2022-07-31T16:00:00+00:00,,0,0,,失明症漫记（诺奖得主萨拉马戈传世之作！一旦对他人的苦难视而不见，苦难就会在我们中间蔓延。）（读客彩条外国文学文库）,2026-01-11 17:16:59,95798
166,154,9,166_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2019-06-13T16:00:00+00:00,百花文艺出版社,0,0,,失败者的春秋,2026-01-11 17:16:59,83664
167,155,9,167_cover.jpeg,2026-01-11 17:16:59,,true,false,true,9787542664648,0,2010-09-01,广西师范大学出版社,0,0,,学术与政治,2026-01-11 17:16:59,161291
168,156,9,168_cover.jpeg,2026-01-11 17:16:59,"<p class=""description"">自《马克思恩格斯全集》、《列宁全集》、《马克思恩格斯选集》、《列宁选集》问世以来，广大读者迫切要求出版马列著作的单行本。这反映了他们学习马克思列宁主义的强烈愿望和对马列著作的不同需要。为此，我们决定编辑出版一套马列著作的系列书，定名为《马克思列宁主义文库》。本文库收编马克思列宁主义经典作家的重要著作，以单行本形式陆续出版。这些著作凡可独立成书者，则一文一书；有些重要文章和书信则按专题编成文集；有些著作还设有附录，收编作者本人的有关论著和与本书直接有关的材料。为帮助读者学习和研究，在每书正文之后附有“注释”和“人名索引”，有些著作还附有“名目索引”。译文和资料均以新版全集、选集为准。有些著作尚无新版者，则按新版要求重新校订译文，编写资料。这套文库与全集、选集相配合，可适应广大读者的不同需要。理论工作者，教学和宣传工作者，各级干部，大专院校学生和其他读者均可从这套文库中选择自己所需要的著作，也可系统收藏。我们期望这套文库的出版能推动全国马克思主义的学习和研究，有助于广大干部用马克思主义的立场、观点和方法研究和解决社会主义现代化建设中的新问题，促",true,false,true,,0,2011-03-02T16:00:00+00:00,,0,0,,家庭、私有制和国家的起源,2026-01-11 17:16:59,50718
169,157,9,169_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2016-07-31T16:00:00+00:00,上海人民出版社,0,0,,想象的共同体（增订版）,2026-01-11 17:16:59,147293
170,154,9,170_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2019-05-14T16:00:00+00:00,百花文艺出版社,0,0,,战国歧途,2026-01-11 17:16:59,67938
171,158,9,171_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2021-12-31T16:00:00+00:00,,0,0,,政治学（古希腊哲学集大成者亚里士多德代表作，西方政治学研究的开山之作！）,2026-01-11 17:16:59,65814
172,159,9,172_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2014-08-31T16:00:00+00:00,广西师范大学出版社,0,0,,理想国译丛005 · 政治秩序的起源：从前人类时代到法国大革命,2026-01-11 17:16:59,152530
173,160,9,173_cover.jpeg,2026-01-11 17:16:59,,true,false,true,9787543223714,0,2016-02-29T16:00:00+00:00,,0,0,,权力结构、政治激励和经济增长——基于浙江民营经济发展经验的政治经济学分析 (当代经济学系列丛书),2026-01-11 17:16:59,134200
174,101,9,174_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2020-05-13T16:00:00+00:00,,0,0,,父权制与资本主义,2026-01-11 17:16:59,85131
175,161,9,175_cover.jpg,2026-01-11 17:16:59,,true,false,true,,0,0101-01-01T00:00:00+00:00,,0,0,,疼痛部,2026-01-11 17:16:59,124595
176,162,9,176_cover.jpeg,2026-01-11 17:16:59,,true,false,true,9787510886768,0,2020-01-31 16:00:00+00:00,九州出版社,0,0,,理想国译丛038 第三帝国三部曲 1：第三帝国的到来（上下册 一部关于希特勒和纳粹德国伟大的鸿篇巨制 一部研究二战德国的经典之作 理想国出品）,2026-01-11 17:16:59,140141
177,163,9,177_cover.jpeg,2026-01-11 17:16:59,,true,false,true,9787544710787,0,2010-05-31T16:00:00+00:00,,0,0,,美妙的新世界 (译林经典),2026-01-11 17:16:59,106321
178,86,9,178_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2020-02-27T16:00:00+00:00,,0,0,,"宋怡明 - 被统治的艺术：中华帝国晚期的日常政治 (2019-11,中国华侨出版社)9787511380326",2026-01-11 17:16:59,56137
179,125,9,179_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2011-05-04T16:00:00+00:00,,0,0,,规训与惩罚,2026-01-11 17:16:59,52700
180,164,9,180_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2021-05-31T16:00:00+00:00,,0,0,,略萨作品：酒吧长谈（诺贝尔文学奖得主略萨“高峰的标志”，一部充满能量、激情和勇气的伟大小说）,2026-01-11 17:16:59,172633
181,165,5,181_cover.jpeg,2026-01-11 17:16:59,C++是在 C 语言基础上开发的一种集面向对象编程、泛型编程和过程化编程于一体的编程语言，是C语言的超集。本书是根据2003年的ISO/ANSI C++标准编写的，通过大量短小精悍的程序详细而全面地阐述了 C++的基本概念和技术，并专辟一章介绍了C++11新增的功能。 全书分18章和10个附录。分别介绍了C++程序的运行方式、基本数据类型、复合数据类型、循环和关系表达式、分支语句和逻辑运算符、函数重载和函数模板、内存模型和名称空间、类的设计和使用、多态、虚函数、动态内存分配、继承、代码重用、友元、异常处理技术、string类和标准模板库、输入/输出、C++11新增功能等内容。 本书针对C++初学者，书中从C语言基础知识开始介绍，然后在此基础上详细阐述C++新增的特性，因此不要求读者有C语言方面的背景知识。本书可作为高等院校教授C++课程的教材，也可供初学者自学C++时使用。,true,false,true,,0,2016-09-17T16:00:00+00:00,人民邮电出版社,0,0,,C++ Primer Plus（第6版）中文版,2026-01-11 17:16:59,112843
182,166,5,182_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,0101-01-01T00:00:00+00:00,亨利·黑兹利特,0,0,,一课经济学,2026-01-11 17:16:59,99922
183,167,5,183_cover.jpeg,2026-01-11 17:16:59,,true,false,true,,0,2013-12-31T16:00:00+00:00,,0,0,,古今数学思想（套装共3册）经久不衰的数学史的经典名著,2026-01-11 17:16:59,85541
